tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
1470,76,820.2689431260419,1044.3959060676598,145.76315789473685,160.84316228296927,0,10639,10440,199,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2306.6665946583485,0.004,0,36,803.2009138556401,112.97222222222223,5.0,5.0,5.0,0.0,5.0,5.0,5.0,34,757.5354934934156,157.35294117647058,5.0,5.0,5.0,0.0,5.0,5.0,5.0,6,1278.1666666666667,276.8333333333333,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.22022746498731,591,0.0,0.0,32.22022746498731,0
1471,74,811.9321794488196,1042.0056764127294,143.3918918918919,156.6537598489073,0,10642,10442,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2298.4579384478047,0.004,0,35,825.3789496913644,116.74285714285715,5.0,5.0,5.0,0.0,5.0,5.0,5.0,34,762.3887658827908,158.02941176470588,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1054.7,230.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.262168765269685,591,0.0,0.0,32.262168765269685,0
1472,73,825.4797780512564,1049.5799864117669,145.986301369863,157.14189497016156,0,10644,10444,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2313.212664439897,0.0041,0,34,850.0673833808709,120.70588235294117,5.0,5.0,5.0,0.0,5.0,5.0,5.0,34,766.9480224350622,158.7058823529412,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1056.3,231.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.2587373167982,591,0.0,0.0,32.2587373167982,0
1473,72,839.2647985764753,1056.6575687016427,148.63888888888889,157.61462368310066,0,10646,10446,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2327.6157307358826,0.004,0,33,875.6762398192362,124.87878787878788,5.0,5.0,5.0,0.0,5.0,5.0,5.0,34,771.6838112785715,159.38235294117646,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1058.5,232.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.255307157617885,591,0.0,0.0,32.255307157617885,0
1474,70,859.621264571458,1064.3031444851886,153.37142857142857,158.2833960634777,0,10649,10449,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2349.101020581695,0.0039,0,32,896.6511707188795,129.28125,5.0,5.0,5.0,0.0,5.0,5.0,5.0,33,793.065183545391,164.6060606060606,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1061.9,233.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24978871255517,591,0.0,0.0,32.24978871255517,0
1475,68,881.729643632579,1072.345121680786,158.27941176470588,158.93421184179206,0,10652,10452,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2380.000459922246,0.0041,0,30,951.795446835747,137.86666666666667,5.0,5.0,5.0,0.0,5.0,5.0,5.0,33,790.8561321800898,165.3030303030303,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1061.1,234.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.244742771310555,591,0.0,0.0,32.244742771310555,0
1476,64,934.2670688439223,1083.194153751882,167.203125,160.39688857716155,0,10657,10457,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2435.356211111631,0.004,0,27,1051.7171271917762,150.1851851851852,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32,814.8196866197834,170.90625,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1064.5,235.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24181289293422,591,0.0,0.0,32.24181289293422,0
1477,63,945.9484641861902,1086.3033656861744,170.4920634920635,160.63780347497848,0,10659,10459,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2451.2252255914723,0.004,0,26,1086.8047935782988,156.42307692307693,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32,813.1040190841941,171.625,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1063.7,236.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.238014823154145,591,0.0,0.0,32.238014823154145,0
1478,60,991.3424686150066,1095.1281589377663,179.3,160.67610276578156,0,10663,10463,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2493.0827460974674,0.0042,0,24,1175.5314310985843,169.33333333333334,5.0,5.0,5.0,0.0,5.0,5.0,5.0,31,837.2997990494958,177.6451612903226,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1062.3,237.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.230235393416486,591,0.0,0.0,32.230235393416486,0
1479,57,1040.2263295647863,1102.018705129684,188.96491228070175,160.2399478098864,0,10667,10467,200,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2547.416784012413,0.004,0,21,1339.1913113873318,192.8095238095238,5.0,5.0,5.0,0.0,5.0,5.0,5.0,31,835.6252660018982,178.38709677419354,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1053.1,238.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.222555545139215,591,0.0,0.0,32.222555545139215,0
1480,55,978.6644779364977,949.9654518575683,186.1090909090909,152.7008570229296,0,10670,10469,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2527.3175480656023,0.0042,0,20,1137.3859737007485,174.65,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,860.7775604164138,184.86666666666667,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1051.1,239.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.268978444236176,591,0.0,0.0,32.268978444236176,0
1481,56,960.5468370967228,951.0380086368341,183.64285714285714,153.49341872483242,0,10671,10470,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2507.5364230547934,0.0038,0,21,1084.2723559054748,167.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,858.5801134467167,185.63333333333333,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1052.7,240.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.26661043950895,591,0.0,0.0,32.26661043950895,0
1482,56,957.1195217558139,953.7388865444615,184.51785714285714,153.64081385205708,0,10672,10471,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2507.322120168391,0.0038,0,21,1077.0342606673796,168.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,856.8824581436864,186.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1054.9,241.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.26424287856072,591,0.0,0.0,32.26424287856072,0
1483,56,953.9331662363331,955.2567769475339,185.39285714285714,153.7887789157849,0,10673,10472,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2507.1875400474905,0.0037,0,21,1067.4390225721415,169.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,857.7845945073228,187.16666666666666,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1054.1,242.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.26187576126675,591,0.0,0.0,32.26187576126675,0
1484,56,950.8092295480217,958.4574440335196,186.26785714285714,153.93731227254125,0,10674,10473,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2506.559411087991,0.0038,0,21,1060.5818797149986,170.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,856.4865793558076,187.93333333333334,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1055.7,243.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.259509087502344,591,0.0,0.0,32.259509087502344,0
1485,56,947.8012831194501,961.0099117173341,187.14285714285714,154.08641227888847,0,10675,10474,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2506.461926252841,0.0039,0,21,1055.462832095951,171.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,854.988412689141,188.7,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1052.5,244.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.25714285714286,591,0.0,0.0,32.25714285714286,0
1486,56,944.4807920480216,962.96072439372,188.01785714285714,154.2360772914862,0,10676,10475,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2505.956346224665,0.0037,0,21,1048.51045114357,172.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,853.490162689141,189.46666666666667,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1053.5,245.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.254777070063696,591,0.0,0.0,32.254777070063696,0
1487,56,943.1959706194501,966.4253994779083,188.89285714285714,154.38630566715113,0,10677,10476,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2505.850799992685,0.0041,0,21,1047.2723559054748,173.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,30,851.7918293558075,190.23333333333332,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1054.5,246.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.2524117261403,591,0.0,0.0,32.2524117261403,0
1488,54,976.0189695312816,971.1872792293657,196.11111111111111,153.7104862403568,0,10679,10478,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2520.6101168389982,0.0043,0,21,1049.1533082864273,174.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,28,906.9751743097939,203.32142857142858,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1055.5,247.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.25049161906546,591,0.0,0.0,32.25049161906546,0
1489,53,990.6711552771548,975.1491940898612,200.69811320754718,152.8983612219717,0,10680,10479,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2528.3096167158656,0.004,0,21,1046.3675940007129,175.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,27,935.4945094694159,211.62962962962962,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1054.7,248.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24812734082397,591,0.0,0.0,32.24812734082397,0
1490,52,1007.2940380709462,975.688326053727,205.32692307692307,152.08938681854244,0,10682,10481,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2517.5964095904733,0.0043,0,21,1045.3437844769035,176.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,26,967.598865602855,220.30769230769232,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1053.9,249.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24330649691069,591,0.0,0.0,32.24330649691069,0
1491,52,1006.0921149940231,979.5898639950514,206.32692307692307,152.08938681854244,0,10682,10481,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2516.5568847860177,0.0046,0,21,1045.6056892388083,177.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,26,964.3296348336243,221.30769230769232,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1057.3,250.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24330649691069,591,0.0,0.0,32.24330649691069,0
1492,53,987.5620750884755,980.529601273033,203.41509433962264,153.26600799304185,0,10682,10481,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2492.671837463657,0.0045,0,21,1047.2961654292844,178.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,27,928.22483354349,214.07407407407408,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1057.1,251.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.24330649691069,591,0.0,0.0,32.24330649691069,0
1493,52,1003.9660933594078,983.327245878478,208.23076923076923,152.21879690162288,0,10683,10482,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2497.557732139504,0.0045,0,21,1046.462832095951,179.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,26,959.5775915643935,223.1153846153846,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1056.3,252.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.240849948516335,591,0.0,0.0,32.240849948516335,0
1494,52,1004.8026318209462,986.0985787989869,209.23076923076923,152.21879690162288,0,10683,10482,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2497.025695199232,0.0048,0,21,1049.915213048332,180.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,26,957.5775915643935,224.1153846153846,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1060.9,253.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.240849948516335,591,0.0,0.0,32.240849948516335,0
1495,51,1021.1006613664549,988.2273254523369,214.15686274509804,151.07398168810806,0,10684,10483,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2503.0700001409346,0.0044,0,21,1045.51045114357,181.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,25,992.7965702269692,233.72,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1060.1,254.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.23876825159117,591,0.0,0.0,32.23876825159117,0
1496,50,1039.002674593784,991.3283242696042,219.34,149.62414377365707,0,10685,10484,201,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2527.157206348667,0.0043,0,21,1041.7723559054748,182.28571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,24,1032.3505939864262,244.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1059.3,255.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.236312587739825,591,0.0,0.0,32.236312587739825,0
1497,50,986.2544079795548,978.9117676637497,212.26,150.39438952301379,0,10686,10484,202,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2475.564092565571,0.0041,0,21,921.6574353954051,164.04761904761904,5.0,5.0,5.0,0.0,5.0,5.0,5.0,24,1027.4755939864262,245.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1059.7,256.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.27110237694179,591,0.0,0.0,32.27110237694179,0
1498,51,965.45530194074,980.8373701609722,209.07843137254903,151.81979037819997,0,10686,10484,202,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2455.894126698716,0.0039,0,22,877.3775519683412,157.54545454545453,5.0,5.0,5.0,0.0,5.0,5.0,5.0,24,1025.9755939864262,246.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1062.5,257.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.27110237694179,591,0.0,0.0,32.27110237694179,0
1499,52,953.9176999803411,981.5049937581173,206.03846153846155,153.0959932071858,0,10686,10484,202,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2436.39676436683,0.0041,0,23,845.6437453610221,151.65217391304347,5.0,5.0,5.0,0.0,5.0,5.0,5.0,24,1033.517260653093,247.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1069.9,258.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.27110237694179,591,0.0,0.0,32.27110237694179,0
1500,53,940.9003848863724,983.1889495257113,203.1320754716981,154.23897627173488,0,10686,10484,202,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2416.3333860202056,0.0039,0,24,815.9919226376463,146.29166666666666,5.0,5.0,5.0,0.0,5.0,5.0,5.0,24,1039.1005939864262,248.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1069.1,259.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.27110237694179,591,0.0,0.0,32.27110237694179,0
1501,53,948.4649485656178,984.3623106874038,203.8490566037736,154.59910373759772,0,10687,10485,202,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2402.1922208687074,0.0043,0,25,792.9922457321404,141.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1090.8841795945318,259.4347826086956,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5,1070.7,260.4,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.26948629175634,591,0.0,0.0,32.26948629175634,0
1502,52,965.5953123309818,991.4462698730779,196.46153846153845,146.96787476526205,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2347.156451599259,0.0041,0,26,770.3742747424426,136.92307692307693,5.0,5.0,5.0,0.0,5.0,5.0,5.0,22,1128.3738680867068,245.04545454545453,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1339.25,316.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1503,53,955.4628536077555,992.0535097949353,193.73584905660377,148.03316188182947,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2328.843685470615,0.0041,0,27,750.5668941964263,132.8148148148148,5.0,5.0,5.0,0.0,5.0,5.0,5.0,22,1135.2375044503433,246.04545454545453,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1349.75,317.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1504,54,944.6686340965013,992.8282708440292,191.12962962962962,148.98745240434477,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2311.9958666738885,0.004,0,28,729.0671836894111,129.03571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,22,1144.146595359434,247.04545454545453,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1356.75,318.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1505,55,934.157840749292,994.0440886995135,188.63636363636363,149.8420214924995,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2294.3849536143457,0.004,0,29,708.7743497690864,125.55172413793103,5.0,5.0,5.0,0.0,5.0,5.0,5.0,22,1152.964777177616,248.04545454545453,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1364.75,319.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1506,57,909.408004231773,991.951611065573,182.98245614035088,151.2691908924802,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2257.249864561268,0.0039,0,30,689.9677047767838,122.33333333333333,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1114.9663086046762,238.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1373.25,320.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1507,58,898.60053864157,993.8763135459934,180.81034482758622,151.85978751927166,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2240.869776367502,0.0039,0,31,670.2453594614034,119.35483870967742,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1122.6184825177195,239.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1380.25,321.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1508,59,889.2102752747637,994.2863673978576,178.72881355932202,152.38530897077246,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2224.4110815181125,0.0041,0,32,653.2244107282347,116.59375,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1130.4010912133717,240.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1390.25,322.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1509,61,865.7701842821485,991.4194196567117,173.8360655737705,153.24588410249834,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2193.5010886863633,0.0039,0,34,619.8751806853973,110.67647058823529,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1136.488047735111,241.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1399.25,323.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1510,62,856.5009071163074,992.600118049417,172.01612903225808,153.59230616814068,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2178.4110348684494,0.004,0,35,603.9380326658145,108.48571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1144.7054390394587,242.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1409.25,324.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
1511,64,836.9083006439228,988.0764610120374,167.609375,154.14153572969673,0,10689,10486,203,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2149.3704746971844,0.0042,0,37,578.1055714406353,103.56756756756756,5.0,5.0,5.0,0.0,5.0,5.0,5.0,23,1152.7489173003282,243.2173913043478,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4,1414.75,325.25,5.0,5.0,5.0,0.0,5.0,5.0,5.0,32.323416596501076,599,0.0,0.0,32.323416596501076,0
